sensors 30
relays 292
e 121 127 89.4 122880 1.4335466862614e-07 5e-08
e 121 128 88.7 122880 1.14102093322434e-07 5e-08
e 121 301 88.1 122880 1.76186151846942e-07 5e-08
e 121 304 87.8 122880 1.58583070626156e-07 5e-08
e 122 8 85.8 122880 6.70945721455136e-08 5e-08
e 122 10 89.2 122880 2.0872123594458e-07 5e-08
e 122 11 86 122880 6.90662304826023e-08 5e-08
e 122 46 87.3 122880 2.34553088070582e-07 5e-08
e 122 70 87.9 122880 2.58553310600956e-07 5e-08
e 122 71 85.1 122880 7.81279410950153e-08 5e-08
e 122 72 88.2 122880 1.0954268341021e-07 5e-08
e 122 84 89 122880 2.2760114480667e-07 5e-08
e 122 85 87 122880 1.08880344021929e-07 5e-08
e 122 86 86.5 122880 7.75269056324825e-08 5e-08
e 122 117 89.1 122880 2.89799958669519e-07 5e-08
e 122 119 88.5 122880 1.18585073822909e-07 5e-08
e 122 120 87.3 122880 7.19003701156601e-08 5e-08
e 122 121 85.2 122880 5.95494637731348e-08 5e-08
e 122 123 85.3 122880 6.53955386720616e-08 5e-08
e 122 124 85.3 122880 7.44906566251778e-08 5e-08
e 122 125 87.2 122880 9.2710531437676e-08 5e-08
e 122 126 86.6 122880 1.19606769575347e-07 5e-08
e 122 127 86.2 122880 1.10721133629014e-07 5e-08
e 122 128 85.9 122880 7.41709386467822e-08 5e-08
e 122 129 89.1 122880 1.20612595918392e-07 5e-08
e 122 131 89.8 122880 3.95767797221964e-07 5e-08
e 122 301 86.5 122880 1.15227969820247e-07 5e-08
e 122 304 88.5 122880 1.9270808908583e-07 5e-08
e 123 8 89.3 122880 1.11622634472673e-07 5e-08
e 123 10 89.5 122880 4.3059833503932e-07 5e-08
e 123 11 86.3 122880 5.03157360835067e-08 5e-08
e 123 46 87.4 122880 1.90812501681726e-07 5e-08
e 123 70 87.3 122880 2.07793099625073e-07 5e-08
e 123 71 85 122880 6.29626357379054e-08 5e-08
e 123 85 88.5 122880 1.87531091130882e-07 5e-08
e 123 86 88.5 122880 1.21720373658079e-07 5e-08
e 123 119 86.9 122880 2.20887902461102e-07 5e-08
e 123 120 88.9 122880 1.17185372874862e-07 5e-08
e 123 121 87.9 122880 9.91891855152772e-08 5e-08
e 123 122 85.3 122880 6.53955386720616e-08 5e-08
e 123 124 84.6 122880 5.75636021312818e-08 5e-08
e 123 125 86.9 122880 7.69741475397051e-08 5e-08
e 123 126 87.6 122880 1.04235485125173e-07 5e-08
e 123 127 87.3 122880 1.09056087016452e-07 5e-08
e 123 128 86.2 122880 5.09862611418366e-08 5e-08
e 123 129 85.2 122880 7.00658241658522e-08 5e-08
e 123 130 89.3 122880 1.07170122357057e-07 5e-08
e 123 131 87.3 122880 1.53551255355877e-07 5e-08
e 123 132 89.8 122880 3.84327414630578e-07 5e-08
e 123 162 90 122880 5.32853445991273e-07 5e-08
e 123 301 87 122880 9.92308477271205e-08 5e-08
e 123 305 89.7 122880 1.16448173083997e-07 5e-08
e 124 8 88.8 122880 1.37738600540109e-07 5e-08
e 124 10 89.5 122880 2.84162383692538e-07 5e-08
e 124 11 85.4 122880 5.57118718798197e-08 5e-08
e 124 14 89.3 122880 2.14896385110969e-07 5e-08
e 124 46 86.7 122880 1.05683478362433e-07 5e-08
e 124 71 87 122880 9.02905647526921e-08 5e-08
e 124 86 88.1 122880 1.87436846902761e-07 5e-08
e 124 119 87.6 122880 1.44400147969018e-07 5e-08
e 124 120 88.4 122880 1.12848989243343e-07 5e-08
e 124 121 88.4 122880 1.09870654141834e-07 5e-08
e 124 122 85.3 122880 7.44906566251778e-08 5e-08
e 124 123 84.6 122880 5.75636021312818e-08 5e-08
e 124 125 85.2 122880 5.60265772062544e-08 5e-08
e 124 126 85.9 122880 7.13948564684617e-08 5e-08
e 124 127 87.1 122880 7.62471082051849e-08 5e-08
e 124 128 85.2 122880 5.79836396492103e-08 5e-08
e 124 129 85.3 122880 7.56742286434421e-08 5e-08
e 124 130 89.3 122880 1.08335946496435e-07 5e-08
e 124 131 88.6 122880 1.12015007501371e-07 5e-08
e 124 132 87.8 122880 2.0247818199079e-07 5e-08
e 124 133 88 122880 1.57260122081697e-07 5e-08
e 124 134 88.7 122880 1.81576434064985e-07 5e-08
e 124 163 89.8 122880 2.51198051189513e-07 5e-08
e 124 301 87 122880 1.67963944165321e-07 5e-08
e 124 304 89.5 122880 2.06482944060486e-07 5e-08
e 124 305 88.3 122880 1.03245772870412e-07 5e-08
e 125 8 88.2 122880 2.02098116593683e-07 5e-08
e 125 10 89.7 122880 2.0050304717725e-07 5e-08
e 125 11 86.4 122880 7.34652718355162e-08 5e-08
e 125 14 89.1 122880 2.19041978883602e-07 5e-08
e 125 46 86.1 122880 7.5089009868756e-08 5e-08
e 125 71 87.4 122880 1.27749062187279e-07 5e-08
e 125 118 89 122880 2.16553768367915e-07 5e-08
e 125 119 89.1 122880 1.16469223265548e-07 5e-08
e 125 120 88.1 122880 1.16588531038166e-07 5e-08
e 125 121 87.9 122880 1.28066841141341e-07 5e-08
e 125 122 87.2 122880 9.2710531437676e-08 5e-08
e 125 123 86.9 122880 7.69741475397051e-08 5e-08
e 125 124 85.2 122880 5.60265772062544e-08 5e-08
e 125 126 84.5 122880 5.47153679044496e-08 5e-08
e 125 127 84.6 122880 5.84569701836206e-08 5e-08
e 125 128 86.7 122880 7.75356863081768e-08 5e-08
e 125 129 86.4 122880 9.62593295965995e-08 5e-08
e 125 130 89.6 122880 1.26967852394897e-07 5e-08
e 125 131 88.6 122880 1.05201014655151e-07 5e-08
e 125 132 88.6 122880 1.31566916590218e-07 5e-08
e 125 133 87.9 122880 1.10947919327973e-07 5e-08
e 125 134 88.7 122880 1.13248773654869e-07 5e-08
e 125 135 89.5 122880 2.07835406515126e-07 5e-08
e 125 163 89.9 122880 2.20928734795266e-07 5e-08
e 125 227 89.1 122880 4.73171946053182e-07 5e-08
e 125 304 89 122880 1.340631148987e-07 5e-08
e 125 305 89.1 122880 1.08982507168472e-07 5e-08
e 126 8 89.8 122880 3.14424924793736e-07 5e-08
e 126 10 90 122880 1.69265280683766e-07 5e-08
e 126 11 88.2 122880 9.91831418401906e-08 5e-08
e 126 46 84.5 122880 5.80510825305379e-08 5e-08
e 126 71 88.9 122880 2.37905103773995e-07 5e-08
e 126 118 87.9 122880 1.4755324358894e-07 5e-08
e 126 119 89.2 122880 1.11299836264937e-07 5e-08
e 126 120 88.1 122880 1.35977307823341e-07 5e-08
e 126 121 88 122880 1.91699053204538e-07 5e-08
e 126 122 86.6 122880 1.19606769575347e-07 5e-08
e 126 123 87.6 122880 1.04235485125173e-07 5e-08
e 126 124 85.9 122880 7.13948564684617e-08 5e-08
e 126 125 84.5 122880 5.47153679044496e-08 5e-08
e 126 127 85.6 122880 5.30646137939753e-08 5e-08
e 126 128 87 122880 1.04747881766351e-07 5e-08
e 126 129 86.9 122880 1.23773797411223e-07 5e-08
e 126 131 89.7 122880 1.07916917255641e-07 5e-08
e 126 132 88.9 122880 1.12215695740896e-07 5e-08
e 126 133 88.7 122880 9.35035321044742e-08 5e-08
e 126 134 87.8 122880 8.94415620367159e-08 5e-08
e 126 162 89.8 122880 2.21927455806152e-07 5e-08
e 126 304 87.9 122880 1.15895348318546e-07 5e-08
e 126 305 89.8 122880 1.22814127042961e-07 5e-08
e 127 10 89.3 122880 1.14687099511621e-07 5e-08
e 127 11 87.9 122880 1.05410747901362e-07 5e-08
e 127 46 85 122880 6.03105818796144e-08 5e-08
e 127 71 88.8 122880 2.55723720932692e-07 5e-08
e 127 117 89.9 122880 1.75715752502921e-07 5e-08
e 127 118 88.4 122880 1.10814586411559e-07 5e-08
e 127 119 88.1 122880 8.70307536358534e-08 5e-08
e 127 120 88.6 122880 1.08489405007238e-07 5e-08
e 127 121 89.4 122880 1.4335466862614e-07 5e-08
e 127 122 86.2 122880 1.10721133629014e-07 5e-08
e 127 123 87.3 122880 1.09056087016452e-07 5e-08
e 127 124 87.1 122880 7.62471082051849e-08 5e-08
e 127 125 84.6 122880 5.84569701836206e-08 5e-08
e 127 126 85.6 122880 5.30646137939753e-08 5e-08
e 127 128 87.3 122880 1.13027992299185e-07 5e-08
e 127 129 88.1 122880 1.65437103590471e-07 5e-08
e 127 131 89.2 122880 1.49246898659367e-07 5e-08
e 127 132 89.7 122880 1.55481280063769e-07 5e-08
e 127 133 89.4 122880 1.16259908578143e-07 5e-08
e 127 134 88.6 122880 1.06776709174357e-07 5e-08
e 127 304 87.3 122880 9.10642009618477e-08 5e-08
e 128 8 89 122880 1.28861475300278e-07 5e-08
e 128 10 89.8 122880 5.22984881171591e-07 5e-08
e 128 11 86.2 122880 5.04295365512993e-08 5e-08
e 128 46 87.6 122880 1.91904924443947e-07 5e-08
e 128 70 87.6 122880 2.11812120267804e-07 5e-08
e 128 71 85.1 122880 6.42417944640211e-08 5e-08
e 128 85 88.6 122880 2.35026070335528e-07 5e-08
e 128 86 88.2 122880 1.50729450667835e-07 5e-08
e 128 119 88.1 122880 2.72110289402404e-07 5e-08
e 128 120 88.8 122880 1.40302214707548e-07 5e-08
e 128 121 88.7 122880 1.14102093322434e-07 5e-08
e 128 122 85.9 122880 7.41709386467822e-08 5e-08
e 128 123 86.2 122880 5.09862611418366e-08 5e-08
e 128 124 85.2 122880 5.79836396492103e-08 5e-08
e 128 125 86.7 122880 7.75356863081768e-08 5e-08
e 128 126 87 122880 1.04747881766351e-07 5e-08
e 128 127 87.3 122880 1.13027992299185e-07 5e-08
e 128 129 85.3 122880 6.21575123620202e-08 5e-08
e 128 130 88.4 122880 9.31576622563169e-08 5e-08
e 128 131 88.5 122880 1.25072931527066e-07 5e-08
e 128 132 89.3 122880 3.27832253949644e-07 5e-08
e 128 133 88.5 122880 2.74587722915392e-07 5e-08
e 128 301 87.1 122880 1.00522218472026e-07 5e-08
e 128 305 89.4 122880 1.02384850109244e-07 5e-08
e 128 310 89.7 122880 1.70376129117604e-07 5e-08
e 129 11 86.1 122880 6.65240379791965e-08 5e-08
e 129 46 88.1 122880 2.49052357397357e-07 5e-08
e 129 70 89.4 122880 2.68968390626239e-07 5e-08
e 129 71 86.1 122880 8.35627144202987e-08 5e-08
e 129 122 89.1 122880 1.20612595918392e-07 5e-08
e 129 123 85.2 122880 7.00658241658522e-08 5e-08
e 129 124 85.3 122880 7.56742286434421e-08 5e-08
e 129 125 86.4 122880 9.62593295965995e-08 5e-08
e 129 126 86.9 122880 1.23773797411223e-07 5e-08
e 129 127 88.1 122880 1.65437103590471e-07 5e-08
e 129 128 85.3 122880 6.21575123620202e-08 5e-08
e 129 130 89.8 122880 5.96867548116553e-08 5e-08
e 129 131 87.8 122880 9.21590658287932e-08 5e-08
e 129 132 88.3 122880 2.19752297949377e-07 5e-08
e 129 133 87.6 122880 2.06373417572949e-07 5e-08
e 129 134 89.5 122880 3.03604127400983e-07 5e-08
e 129 135 88.2 122880 6.45032082552702e-08 5e-08
e 129 163 89.4 122880 1.36026462332658e-07 5e-08
e 129 227 89.4 122880 9.84974255899097e-08 5e-08
e 129 301 88 122880 1.19138834879004e-07 5e-08
e 129 305 87 122880 6.93090729308406e-08 5e-08
e 129 310 89.8 122880 9.00863183595303e-08 5e-08
e 129 311 88.9 122880 9.84096963128904e-08 5e-08
e 129 312 90 122880 1.57623205683734e-07 5e-08
e 130 11 89.1 122880 1.00583785388312e-07 5e-08
e 130 14 89.2 122880 7.36712994420178e-08 5e-08
e 130 71 88.9 122880 1.25111529019814e-07 5e-08
e 130 123 89.3 122880 1.07170122357057e-07 5e-08
e 130 124 89.3 122880 1.08335946496435e-07 5e-08
e 130 125 89.6 122880 1.26967852394897e-07 5e-08
e 130 128 88.4 122880 9.31576622563169e-08 5e-08
e 130 129 89.8 122880 5.96867548116553e-08 5e-08
e 130 131 88.3 122880 7.68669751915162e-08 5e-08
e 130 132 88.6 122880 1.66133550721134e-07 5e-08
e 130 135 87.5 122880 5.68052788974163e-08 5e-08
e 130 136 88 122880 8.3556645558972e-08 5e-08
e 130 137 88.5 122880 1.1893722770685e-07 5e-08
e 130 155 89.6 122880 1.83758131673078e-07 5e-08
e 130 157 89.7 122880 3.03334037915566e-07 5e-08
e 130 162 88.7 122880 1.30822481466739e-07 5e-08
e 130 163 89.4 122880 9.54938498636917e-08 5e-08
e 130 224 89.9 122880 4.45904644535459e-07 5e-08
e 130 225 88.6 122880 1.79722203510847e-07 5e-08
e 130 226 87.7 122880 1.03146194309051e-07 5e-08
e 130 227 87.7 122880 7.26714542288325e-08 5e-08
e 130 301 90 122880 2.19204837170471e-07 5e-08
e 130 305 88.2 122880 5.68844215103819e-08 5e-08
e 130 310 89.6 122880 6.05694916420166e-08 5e-08
e 130 311 88 122880 6.55282450761704e-08 5e-08
e 130 312 89.2 122880 9.22661676782721e-08 5e-08
e 131 11 87.2 122880 1.31047701097938e-07 5e-08
e 131 14 89.4 122880 6.26800197714751e-08 5e-08
e 131 122 89.8 122880 3.95767797221964e-07 5e-08
e 131 123 87.3 122880 1.53551255355877e-07 5e-08
e 131 124 88.6 122880 1.12015007501371e-07 5e-08
e 131 125 88.6 122880 1.05201014655151e-07 5e-08
e 131 126 89.7 122880 1.07916917255641e-07 5e-08
e 131 127 89.2 122880 1.49246898659367e-07 5e-08
e 131 128 88.5 122880 1.25072931527066e-07 5e-08
e 131 129 87.8 122880 9.21590658287932e-08 5e-08
e 131 130 88.3 122880 7.68669751915162e-08 5e-08
e 131 132 87.4 122880 7.0601869317452e-08 5e-08
e 131 133 89.9 122880 7.3818776870852e-08 5e-08
e 131 135 87.8 122880 1.10679403806967e-07 5e-08
e 131 136 89.5 122880 2.3859603706133e-07 5e-08
e 131 157 88.6 122880 9.86693762728442e-08 5e-08
e 131 162 88.8 122880 6.98731886403309e-08 5e-08
e 131 163 89 122880 6.09402287785834e-08 5e-08
e 131 226 89.5 122880 3.31396462312941e-07 5e-08
e 131 227 88.7 122880 1.45344471955838e-07 5e-08
e 131 305 87.8 122880 5.65516536356702e-08 5e-08
e 131 310 89.4 122880 8.83214995538715e-08 5e-08
e 131 311 88.4 122880 9.87720334759105e-08 5e-08
e 131 312 89.6 122880 1.25350351090163e-07 5e-08
e 132 11 89.5 122880 3.30515504175994e-07 5e-08
e 132 14 88.5 122880 9.76491383942803e-08 5e-08
e 132 46 89.5 122880 1.03885799567476e-07 5e-08
e 132 123 89.8 122880 3.84327414630578e-07 5e-08
e 132 124 87.8 122880 2.0247818199079e-07 5e-08
e 132 125 88.6 122880 1.31566916590218e-07 5e-08
e 132 126 88.9 122880 1.12215695740896e-07 5e-08
e 132 127 89.7 122880 1.55481280063769e-07 5e-08
e 132 128 89.3 122880 3.27832253949644e-07 5e-08
e 132 129 88.3 122880 2.19752297949377e-07 5e-08
e 132 130 88.6 122880 1.66133550721134e-07 5e-08
e 132 131 87.4 122880 7.0601869317452e-08 5e-08
e 132 133 87.7 122880 5.21269710926231e-08 5e-08
e 132 134 87.1 122880 6.07449508453212e-08 5e-08
e 132 135 89.6 122880 3.50332138755049e-07 5e-08
e 132 157 88.6 122880 6.36526772870883e-08 5e-08
e 132 158 88.4 122880 8.76279686574432e-08 5e-08
e 132 162 88.8 122880 6.28277829616269e-08 5e-08
e 132 163 88.9 122880 7.5280246202349e-08 5e-08
e 132 305 88.3 122880 1.00383583572118e-07 5e-08
e 132 306 89.9 122880 1.52162614782518e-07 5e-08
e 132 310 89.1 122880 1.99444061840361e-07 5e-08
e 132 311 89.8 122880 2.45305063427838e-07 5e-08
e 133 11 88.8 122880 2.71217773555087e-07 5e-08
e 133 46 88.3 122880 8.46531093430602e-08 5e-08
e 133 124 88 122880 1.57260122081697e-07 5e-08
e 133 125 87.9 122880 1.10947919327973e-07 5e-08
e 133 126 88.7 122880 9.35035321044742e-08 5e-08
e 133 127 89.4 122880 1.16259908578143e-07 5e-08
e 133 128 88.5 122880 2.74587722915392e-07 5e-08
e 133 129 87.6 122880 2.06373417572949e-07 5e-08
e 133 131 89.9 122880 7.3818776870852e-08 5e-08
e 133 132 87.7 122880 5.21269710926231e-08 5e-08
e 133 134 87.1 122880 5.41730651650273e-08 5e-08
e 133 157 88.1 122880 7.50968592228559e-08 5e-08
e 133 158 89 122880 1.07565539387679e-07 5e-08
e 133 162 87.4 122880 7.47765828226121e-08 5e-08
e 133 163 88.5 122880 8.77350552196783e-08 5e-08
e 134 46 86.2 122880 7.23421080912441e-08 5e-08
e 134 124 88.7 122880 1.81576434064985e-07 5e-08
e 134 125 88.7 122880 1.13248773654869e-07 5e-08
e 134 126 87.8 122880 8.94415620367159e-08 5e-08
e 134 127 88.6 122880 1.06776709174357e-07 5e-08
e 134 129 89.5 122880 3.03604127400983e-07 5e-08
e 134 132 87.1 122880 6.07449508453212e-08 5e-08
e 134 133 87.1 122880 5.41730651650273e-08 5e-08
e 134 157 89 122880 8.83970871034124e-08 5e-08
e 134 162 89.1 122880 9.69775959868551e-08 5e-08
e 134 163 89 122880 1.16857492187516e-07 5e-08
e 135 12 89 122880 1.59240630422544e-07 5e-08
e 135 14 88.1 122880 9.86355242692382e-08 5e-08
e 135 125 89.5 122880 2.07835406515126e-07 5e-08
e 135 129 88.2 122880 6.45032082552702e-08 5e-08
e 135 130 87.5 122880 5.68052788974163e-08 5e-08
e 135 131 87.8 122880 1.10679403806967e-07 5e-08
e 135 132 89.6 122880 3.50332138755049e-07 5e-08
e 135 136 88.7 122880 6.01450512616633e-08 5e-08
e 135 137 89.2 122880 8.24422651936119e-08 5e-08
e 135 155 89.7 122880 1.87138226116147e-07 5e-08
e 135 162 89.7 122880 2.62767376754707e-07 5e-08
e 135 163 88.2 122880 1.38049293324621e-07 5e-08
e 135 223 89.9 122880 5.08353455451255e-07 5e-08
e 135 224 88.7 122880 2.18352264555868e-07 5e-08
e 135 225 88.5 122880 1.06671513652835e-07 5e-08
e 135 226 87.2 122880 7.53142688375702e-08 5e-08
e 135 227 89.2 122880 6.04541359671655e-08 5e-08
e 135 301 89.3 122880 1.41214928213162e-07 5e-08
e 135 305 87.6 122880 7.73649139166055e-08 5e-08
e 135 310 87.1 122880 6.60514952985224e-08 5e-08
e 135 311 87.8 122880 6.8076413322338e-08 5e-08
e 136 12 88.2 122880 9.08299730261305e-08 5e-08
e 136 14 89.3 122880 1.75761927669679e-07 5e-08
e 136 68 89.5 122880 1.96231671712692e-07 5e-08
e 136 70 89.6 122880 1.49297400691509e-07 5e-08
e 136 130 88 122880 8.3556645558972e-08 5e-08
e 136 131 89.5 122880 2.3859603706133e-07 5e-08
e 136 135 88.7 122880 6.01450512616633e-08 5e-08
e 136 137 88.9 122880 5.63040679857402e-08 5e-08
e 136 138 88.7 122880 1.60462679791631e-07 5e-08
e 136 139 89.8 122880 3.64020807564688e-07 5e-08
e 136 223 88.8 122880 2.15574304346073e-07 5e-08
e 136 224 88 122880 1.08806671070043e-07 5e-08
e 136 225 87.2 122880 7.30598974904291e-08 5e-08
e 136 226 88.9 122880 6.05255650421746e-08 5e-08
e 136 227 89.3 122880 6.47289434613898e-08 5e-08
e 136 301 89.6 122880 1.13310450502414e-07 5e-08
e 136 305 88.5 122880 1.20830139601854e-07 5e-08
e 136 310 87.9 122880 9.19641380156352e-08 5e-08
e 136 311 88.7 122880 9.0556440660827e-08 5e-08
e 137 12 88.5 122880 6.50489798553883e-08 5e-08
e 137 68 89.2 122880 1.19088475118862e-07 5e-08
e 137 70 89.7 122880 1.17613640632764e-07 5e-08
e 137 130 88.5 122880 1.1893722770685e-07 5e-08
e 137 135 89.2 122880 8.24422651936119e-08 5e-08
e 137 136 88.9 122880 5.63040679857402e-08 5e-08
e 137 138 88.6 122880 1.00274352240394e-07 5e-08
e 137 139 88.5 122880 1.77735176048072e-07 5e-08
e 137 222 88.7 122880 2.46669439682047e-07 5e-08
e 137 223 87.9 122880 1.18299349194908e-07 5e-08
e 137 224 87.9 122880 7.99512553852299e-08 5e-08
e 137 225 88.6 122880 6.10596506329161e-08 5e-08
e 137 226 88.9 122880 6.33670421952145e-08 5e-08
e 137 227 89.3 122880 8.25928509677429e-08 5e-08
e 137 305 89.6 122880 2.35290180175137e-07 5e-08
e 137 310 88.7 122880 1.26886707762386e-07 5e-08
e 137 311 88.4 122880 1.22813022918343e-07 5e-08
e 137 312 88.9 122880 1.77030588233172e-07 5e-08
e 138 12 88.3 122880 6.03118264918291e-08 5e-08
e 138 66 87.8 122880 1.59394802938441e-07 5e-08
e 138 67 88.8 122880 1.14221643022424e-07 5e-08
e 138 68 88.6 122880 8.16062114582373e-08 5e-08
e 138 69 88.9 122880 5.31027458899624e-08 5e-08
e 138 136 88.7 122880 1.60462679791631e-07 5e-08
e 138 137 88.6 122880 1.00274352240394e-07 5e-08
e 138 139 86 122880 5.82124078661143e-08 5e-08
e 138 140 87.7 122880 8.2962425971033e-08 5e-08
e 138 141 88.3 122880 1.42775521187651e-07 5e-08
e 138 220 88.8 122880 1.96482138043181e-07 5e-08
e 138 221 88.4 122880 9.98047513801918e-08 5e-08
e 138 222 88.3 122880 7.32929569444724e-08 5e-08
e 138 223 88.2 122880 6.12212471145198e-08 5e-08
e 138 224 88.4 122880 6.71927766540466e-08 5e-08
e 138 225 88.6 122880 9.58945868133616e-08 5e-08
e 138 226 88.7 122880 1.55579746001327e-07 5e-08
e 138 227 89.2 122880 3.49338936417209e-07 5e-08
e 139 12 88.3 122880 8.69291046533665e-08 5e-08
e 139 21 89.2 122880 2.21077592153637e-07 5e-08
e 139 32 89.6 122880 2.4683703207638e-07 5e-08
e 139 63 88.2 122880 2.0887314181265e-07 5e-08
e 139 64 88.7 122880 1.63797553885643e-07 5e-08
e 139 65 88.7 122880 1.8289023249934e-07 5e-08
e 139 66 89.3 122880 1.16172228187481e-07 5e-08
e 139 69 88.4 122880 6.69679429495989e-08 5e-08
e 139 136 89.8 122880 3.64020807564688e-07 5e-08
e 139 137 88.5 122880 1.77735176048072e-07 5e-08
e 139 138 86 122880 5.82124078661143e-08 5e-08
e 139 140 88.2 122880 5.82716278072244e-08 5e-08
e 139 141 88.5 122880 9.00145515010875e-08 5e-08
e 139 142 88.7 122880 1.41438622479134e-07 5e-08
e 139 144 89.9 122880 3.36605297737254e-07 5e-08
e 139 146 89.5 122880 5.00229279854013e-07 5e-08
e 139 220 88.2 122880 1.08576747289989e-07 5e-08
e 139 221 88.3 122880 7.24114666501406e-08 5e-08
e 139 222 88.3 122880 6.14601330366616e-08 5e-08
e 139 223 88.3 122880 6.66170779860913e-08 5e-08
e 139 224 88.6 122880 9.05035396022771e-08 5e-08
e 139 225 88.6 122880 1.51685803935853e-07 5e-08
e 140 3 89.6 122880 3.66381958416345e-07 5e-08
e 140 12 88.2 122880 1.33500993292179e-07 5e-08
e 140 21 88.3 122880 1.14168130805141e-07 5e-08
e 140 62 88.4 122880 1.65131485436524e-07 5e-08
e 140 63 87.8 122880 1.14401252637793e-07 5e-08
e 140 64 88.4 122880 9.64344229245077e-08 5e-08
e 140 65 88 122880 1.21777200794915e-07 5e-08
e 140 66 87.9 122880 1.08164487755571e-07 5e-08
e 140 69 89.8 122880 9.76067991706539e-08 5e-08
e 140 138 87.7 122880 8.2962425971033e-08 5e-08
e 140 139 88.2 122880 5.82716278072244e-08 5e-08
e 140 141 87.8 122880 6.19022409465232e-08 5e-08
e 140 142 88.3 122880 8.94688714392728e-08 5e-08
e 140 144 88.9 122880 1.47639543877177e-07 5e-08
e 140 145 89.7 122880 3.59346283617971e-07 5e-08
e 140 146 89.1 122880 2.31177685997651e-07 5e-08
e 140 220 88.3 122880 7.68552454467625e-08 5e-08
e 140 221 88.3 122880 6.09403938222156e-08 5e-08
e 140 222 88.6 122880 6.56036416994687e-08 5e-08
e 140 223 88.6 122880 8.80472653479867e-08 5e-08
e 140 224 88.4 122880 1.33041410956899e-07 5e-08
e 140 225 89.4 122880 3.31556841527785e-07 5e-08
e 141 3 88.2 122880 2.49576911351137e-07 5e-08
e 141 12 89.9 122880 3.575764511644e-07 5e-08
e 141 21 87.3 122880 7.57976267326184e-08 5e-08
e 141 62 88 122880 1.10612219656917e-07 5e-08
e 141 63 85.9 122880 8.02585676931895e-08 5e-08
e 141 64 86.5 122880 6.16158762314817e-08 5e-08
e 141 65 88.9 122880 1.07393603526518e-07 5e-08
e 141 66 89.6 122880 1.19353010326281e-07 5e-08
e 141 138 88.3 122880 1.42775521187651e-07 5e-08
e 141 139 88.5 122880 9.00145515010875e-08 5e-08
e 141 140 87.8 122880 6.19022409465232e-08 5e-08
e 141 142 88.2 122880 5.80232190333499e-08 5e-08
e 141 144 88.5 122880 8.43347610208876e-08 5e-08
e 141 145 88.6 122880 1.3416900072697e-07 5e-08
e 141 146 87.7 122880 1.08696737273038e-07 5e-08
e 141 220 88.3 122880 6.10657149560071e-08 5e-08
e 141 221 87.3 122880 6.94459142015809e-08 5e-08
e 141 222 88.7 122880 9.28425245267488e-08 5e-08
e 141 223 88.7 122880 1.4620906360356e-07 5e-08
e 141 224 90 122880 3.40457761252083e-07 5e-08
e 141 280 89.9 122880 4.53670385503106e-07 5e-08
e 141 281 88.8 122880 2.14842123210035e-07 5e-08
e 142 3 88.9 122880 2.21284866708682e-07 5e-08
e 142 21 87.2 122880 6.22636668001941e-08 5e-08
e 142 61 89.4 122880 2.37020011547019e-07 5e-08
e 142 62 88.9 122880 1.00536550686526e-07 5e-08
e 142 63 86.5 122880 6.97905523473562e-08 5e-08
e 142 64 87.9 122880 5.0785075208006e-08 5e-08
e 142 66 89.4 122880 1.69650690886083e-07 5e-08
e 142 139 88.7 122880 1.41438622479134e-07 5e-08
e 142 140 88.3 122880 8.94688714392728e-08 5e-08
e 142 141 88.2 122880 5.80232190333499e-08 5e-08
e 142 143 88.3 122880 8.32053605083561e-08 5e-08
e 142 144 87.9 122880 5.91709745675167e-08 5e-08
e 142 145 88.4 122880 8.76774245158444e-08 5e-08
