sensors 30
relays 292
e 104 101 89.3 122880 1.0791274788562e-07 5e-08
e 104 102 88.7 122880 8.02651875588982e-08 5e-08
e 104 103 89 122880 5.67224918808234e-08 5e-08
e 104 106 89.3 122880 6.01841703116647e-08 5e-08
e 104 108 88.7 122880 2.39555026897048e-07 5e-08
e 104 147 89.9 122880 1.83453949621811e-07 5e-08
e 105 12 88 122880 1.10443208547457e-07 5e-08
e 105 13 89.5 122880 1.22592165382834e-07 5e-08
e 105 91 89.5 122880 2.61228825699387e-07 5e-08
e 105 96 89.7 122880 1.20122935715312e-07 5e-08
e 105 97 89.2 122880 1.23557262720007e-07 5e-08
e 105 99 89.2 122880 2.2004607454811e-07 5e-08
e 105 102 88.4 122880 1.25773741804498e-07 5e-08
e 105 103 90 122880 8.35962387697917e-08 5e-08
e 105 106 87.4 122880 5.01521772569555e-08 5e-08
e 105 295 89.5 122880 1.66387198027666e-07 5e-08
e 106 12 88.4 122880 1.06073384767476e-07 5e-08
e 106 13 89.4 122880 1.19947681955854e-07 5e-08
e 106 96 89.8 122880 1.25367019627188e-07 5e-08
e 106 97 88.9 122880 1.26442815388685e-07 5e-08
e 106 99 89.1 122880 2.26668470013352e-07 5e-08
e 106 102 89.5 122880 1.25354282822409e-07 5e-08
e 106 103 88.8 122880 8.33601247110438e-08 5e-08
e 106 104 89.3 122880 6.01841703116647e-08 5e-08
e 106 105 87.4 122880 5.01521772569555e-08 5e-08
e 106 295 89.8 122880 1.63763106009457e-07 5e-08
e 107 12 87.8 122880 5.7919118945448e-08 5e-08
e 107 13 88.7 122880 8.82856930448221e-08 5e-08
e 107 147 88.7 122880 2.55012661661885e-07 5e-08
e 107 148 89.7 122880 3.63947127236216e-07 5e-08
e 108 97 89.7 122880 9.01892559744596e-08 5e-08
e 108 98 88.4 122880 9.36889455730077e-08 5e-08
e 108 103 89.2 122880 1.22680655499121e-07 5e-08
e 108 104 88.7 122880 2.39555026897048e-07 5e-08
e 108 148 88.5 122880 1.00390347174972e-07 5e-08
e 108 316 88.9 122880 1.14743933217833e-07 5e-08
e 108 317 88.8 122880 7.77519360164692e-08 5e-08
e 108 320 89 122880 1.0244000511686e-07 5e-08
e 109 9 88.9 122880 1.1451505809492e-07 5e-08
e 109 72 89.3 122880 2.0175636528412e-07 5e-08
e 109 73 89.9 122880 6.60531980547385e-08 5e-08
e 109 78 89.7 122880 4.70480821459486e-07 5e-08
e 109 110 88.9 122880 5.59272041330687e-08 5e-08
e 109 111 88.5 122880 7.77306166197195e-08 5e-08
e 109 322 88.5 122880 9.19161401926602e-08 5e-08
e 109 323 88.6 122880 6.04202259195303e-08 5e-08
e 110 71 89.7 122880 1.33269281876084e-07 5e-08
e 110 72 90 122880 1.25116862234762e-07 5e-08
e 110 73 89.9 122880 5.69894609692661e-08 5e-08
e 110 78 89.9 122880 2.9553682732655e-07 5e-08
e 110 89 89.8 122880 5.27075764711244e-07 5e-08
e 110 109 88.9 122880 5.59272041330687e-08 5e-08
e 110 111 88.8 122880 6.10518419706565e-08 5e-08
e 110 322 88.2 122880 1.12280091326035e-07 5e-08
e 110 323 88.4 122880 6.92545980932257e-08 5e-08
e 111 109 88.5 122880 7.77306166197195e-08 5e-08
e 111 110 88.8 122880 6.10518419706565e-08 5e-08
e 111 114 90 122880 2.24353568273789e-07 5e-08
e 111 322 89.4 122880 2.55681047029155e-07 5e-08
e 111 323 88.9 122880 1.09462470081852e-07 5e-08
e 112 14 90 122880 5.997501407715e-08 5e-08
e 112 69 89.4 122880 1.29087482055387e-07 5e-08
e 112 84 88.8 122880 2.63147976511449e-07 5e-08
e 112 113 86.1 122880 5.35911228452733e-08 5e-08
e 112 114 86.6 122880 7.50881091950981e-08 5e-08
e 112 115 85.1 122880 6.62520580763492e-08 5e-08
e 112 116 87.8 122880 1.01612887907434e-07 5e-08
e 112 117 87.8 122880 1.78123504772375e-07 5e-08
e 112 118 89.1 122880 2.89799958669519e-07 5e-08
e 112 124 89.9 122880 1.75715752502921e-07 5e-08
e 112 304 86.3 122880 6.43828934778569e-08 5e-08
e 113 5 88.4 122880 1.67316750080269e-07 5e-08
e 113 69 88.5 122880 1.37246628599177e-07 5e-08
e 113 83 89.9 122880 3.89786971785769e-07 5e-08
e 113 84 87.8 122880 2.27404253764084e-07 5e-08
e 113 112 86.1 122880 5.35911228452733e-08 5e-08
e 113 114 86.2 122880 6.48397174367222e-08 5e-08
e 113 115 86.1 122880 5.56561167417855e-08 5e-08
e 113 116 87.3 122880 9.06946429222748e-08 5e-08
e 113 117 86.2 122880 1.45399925751384e-07 5e-08
e 113 118 89.2 122880 2.0872123594458e-07 5e-08
e 113 119 89.5 122880 4.3059833503932e-07 5e-08
e 113 120 89.3 122880 4.40381937840333e-07 5e-08
e 113 121 89.5 122880 2.84162383692538e-07 5e-08
e 113 122 89.7 122880 2.0050304717725e-07 5e-08
e 113 123 90 122880 1.69265280683766e-07 5e-08
e 113 124 89.3 122880 1.14687099511621e-07 5e-08
e 113 125 89.8 122880 5.22984881171591e-07 5e-08
e 113 304 85.9 122880 5.38171083693222e-08 5e-08
e 114 5 89.5 122880 1.16486973859796e-07 5e-08
e 114 14 89.7 122880 1.08779639684296e-07 5e-08
e 114 111 90 122880 2.24353568273789e-07 5e-08
e 114 112 86.6 122880 7.50881091950981e-08 5e-08
e 114 113 86.2 122880 6.48397174367222e-08 5e-08
e 114 115 86.8 122880 7.42660682258745e-08 5e-08
e 114 116 87.6 122880 1.56303345911236e-07 5e-08
e 114 122 89 122880 2.16553768367915e-07 5e-08
e 114 123 87.9 122880 1.4755324358894e-07 5e-08
e 114 124 88.4 122880 1.10814586411559e-07 5e-08
e 114 304 85.4 122880 5.76926004804771e-08 5e-08
e 115 5 89.3 122880 1.1911446389976e-07 5e-08
e 115 14 88.7 122880 9.95718268525023e-08 5e-08
e 115 69 88.9 122880 1.18472592062055e-07 5e-08
e 115 83 88.2 122880 2.44063360389243e-07 5e-08
e 115 84 86.3 122880 1.4007228979949e-07 5e-08
e 115 112 85.1 122880 6.62520580763492e-08 5e-08
e 115 113 86.1 122880 5.56561167417855e-08 5e-08
e 115 114 86.8 122880 7.42660682258745e-08 5e-08
e 115 116 87 122880 7.100655892243e-08 5e-08
e 115 117 87.7 122880 1.04996736970749e-07 5e-08
e 115 118 88.5 122880 1.18585073822909e-07 5e-08
e 115 119 86.9 122880 2.20887902461102e-07 5e-08
e 115 120 87.9 122880 2.25956978936445e-07 5e-08
e 115 121 87.6 122880 1.44400147969018e-07 5e-08
e 115 122 89.1 122880 1.16469223265548e-07 5e-08
e 115 123 89.2 122880 1.11299836264937e-07 5e-08
e 115 124 88.1 122880 8.70307536358534e-08 5e-08
e 115 125 88.1 122880 2.72110289402404e-07 5e-08
e 115 304 86 122880 5.46351162513683e-08 5e-08
e 116 5 88 122880 2.22366776541829e-07 5e-08
e 116 14 88.8 122880 1.43010071867266e-07 5e-08
e 116 68 89.2 122880 1.78116152904797e-07 5e-08
e 116 69 86.6 122880 7.29104327004431e-08 5e-08
e 116 81 89.1 122880 4.13357411064471e-07 5e-08
e 116 82 87.7 122880 1.54754663715282e-07 5e-08
e 116 83 87.8 122880 9.18636788972572e-08 5e-08
e 116 84 86.5 122880 7.06135907576858e-08 5e-08
e 116 89 89.5 122880 1.76344909429281e-07 5e-08
e 116 112 87.8 122880 1.01612887907434e-07 5e-08
e 116 113 87.3 122880 9.06946429222748e-08 5e-08
e 116 114 87.6 122880 1.56303345911236e-07 5e-08
e 116 115 87 122880 7.100655892243e-08 5e-08
e 116 117 84.4 122880 5.82926723266733e-08 5e-08
e 116 118 87.3 122880 7.19003701156601e-08 5e-08
e 116 119 88.9 122880 1.17185372874862e-07 5e-08
e 116 120 87.6 122880 1.22129846788254e-07 5e-08
e 116 121 88.4 122880 1.12848989243343e-07 5e-08
e 116 122 88.1 122880 1.16588531038166e-07 5e-08
e 116 123 88.1 122880 1.35977307823341e-07 5e-08
e 116 124 88.6 122880 1.08489405007238e-07 5e-08
e 116 125 88.8 122880 1.40302214707548e-07 5e-08
e 116 304 87.8 122880 9.53745254342114e-08 5e-08
e 117 68 88.5 122880 1.11240980454964e-07 5e-08
e 117 69 86 122880 7.14079825289519e-08 5e-08
e 117 70 90 122880 1.29740072600442e-07 5e-08
e 117 81 87.3 122880 1.87980211969468e-07 5e-08
e 117 82 86.6 122880 9.49899149012694e-08 5e-08
e 117 83 84.9 122880 6.38814943870563e-08 5e-08
e 117 84 86.1 122880 5.34533196628496e-08 5e-08
e 117 88 89.7 122880 2.22482762224244e-07 5e-08
e 117 89 88.8 122880 1.35631935389228e-07 5e-08
e 117 112 87.8 122880 1.78123504772375e-07 5e-08
e 117 113 86.2 122880 1.45399925751384e-07 5e-08
e 117 115 87.7 122880 1.04996736970749e-07 5e-08
e 117 116 84.4 122880 5.82926723266733e-08 5e-08
e 117 118 85.2 122880 5.95494637731348e-08 5e-08
e 117 119 87.9 122880 9.91891855152772e-08 5e-08
e 117 120 89.7 122880 1.05552064403679e-07 5e-08
e 117 121 88.4 122880 1.09870654141834e-07 5e-08
e 117 122 87.9 122880 1.28066841141341e-07 5e-08
e 117 123 88 122880 1.91699053204538e-07 5e-08
e 117 124 89.4 122880 1.4335466862614e-07 5e-08
e 117 125 88.7 122880 1.14102093322434e-07 5e-08
e 117 302 88.1 122880 1.76186151846942e-07 5e-08
e 117 304 87.8 122880 1.58583070626156e-07 5e-08
e 118 5 87.3 122880 2.34553088070582e-07 5e-08
e 118 67 87.9 122880 2.58553310600956e-07 5e-08
e 118 68 85.1 122880 7.81279410950153e-08 5e-08
e 118 69 88.2 122880 1.0954268341021e-07 5e-08
e 118 81 89 122880 2.2760114480667e-07 5e-08
e 118 82 87 122880 1.08880344021929e-07 5e-08
e 118 83 86.5 122880 7.75269056324825e-08 5e-08
e 118 84 85.8 122880 6.70945721455136e-08 5e-08
e 118 112 89.1 122880 2.89799958669519e-07 5e-08
e 118 113 89.2 122880 2.0872123594458e-07 5e-08
e 118 115 88.5 122880 1.18585073822909e-07 5e-08
e 118 116 87.3 122880 7.19003701156601e-08 5e-08
e 118 117 85.2 122880 5.95494637731348e-08 5e-08
e 118 119 85.3 122880 6.53955386720616e-08 5e-08
e 118 120 86 122880 6.90662304826023e-08 5e-08
e 118 121 85.3 122880 7.44906566251778e-08 5e-08
e 118 122 87.2 122880 9.2710531437676e-08 5e-08
e 118 123 86.6 122880 1.19606769575347e-07 5e-08
e 118 124 86.2 122880 1.10721133629014e-07 5e-08
e 118 125 85.9 122880 7.41709386467822e-08 5e-08
e 118 126 89.1 122880 1.20612595918392e-07 5e-08
e 118 128 89.8 122880 3.95767797221964e-07 5e-08
e 118 302 86.5 122880 1.15227969820247e-07 5e-08
e 118 304 88.5 122880 1.9270808908583e-07 5e-08
e 119 5 87.4 122880 1.90812501681726e-07 5e-08
e 119 67 87.3 122880 2.07793099625073e-07 5e-08
e 119 68 85 122880 6.29626357379054e-08 5e-08
e 119 82 88.5 122880 1.87531091130882e-07 5e-08
e 119 83 88.5 122880 1.21720373658079e-07 5e-08
e 119 84 89.3 122880 1.11622634472673e-07 5e-08
e 119 113 89.5 122880 4.3059833503932e-07 5e-08
e 119 115 86.9 122880 2.20887902461102e-07 5e-08
e 119 116 88.9 122880 1.17185372874862e-07 5e-08
e 119 117 87.9 122880 9.91891855152772e-08 5e-08
e 119 118 85.3 122880 6.53955386720616e-08 5e-08
e 119 120 86.3 122880 5.03157360835067e-08 5e-08
e 119 121 84.6 122880 5.75636021312818e-08 5e-08
e 119 122 86.9 122880 7.69741475397051e-08 5e-08
e 119 123 87.6 122880 1.04235485125173e-07 5e-08
e 119 124 87.3 122880 1.09056087016452e-07 5e-08
e 119 125 86.2 122880 5.09862611418366e-08 5e-08
e 119 126 85.2 122880 7.00658241658522e-08 5e-08
e 119 127 89.3 122880 1.07170122357057e-07 5e-08
e 119 128 87.3 122880 1.53551255355877e-07 5e-08
e 119 129 89.8 122880 3.84327414630578e-07 5e-08
e 119 160 90 122880 5.32853445991273e-07 5e-08
e 119 302 87 122880 9.92308477271205e-08 5e-08
e 119 305 89.7 122880 1.16448173083997e-07 5e-08
e 120 5 87.6 122880 1.72283382857272e-07 5e-08
e 120 67 85.9 122880 2.31082887474249e-07 5e-08
e 120 68 84.5 122880 6.59290252664628e-08 5e-08
e 120 82 88.6 122880 2.2062990765679e-07 5e-08
e 120 83 88.9 122880 1.35848594243667e-07 5e-08
e 120 84 89 122880 1.19794951370776e-07 5e-08
e 120 113 89.3 122880 4.40381937840333e-07 5e-08
e 120 115 87.9 122880 2.25956978936445e-07 5e-08
e 120 116 87.6 122880 1.22129846788254e-07 5e-08
e 120 117 89.7 122880 1.05552064403679e-07 5e-08
e 120 118 86 122880 6.90662304826023e-08 5e-08
e 120 119 86.3 122880 5.03157360835067e-08 5e-08
e 120 121 85.4 122880 5.57118718798197e-08 5e-08
e 120 122 86.4 122880 7.34652718355162e-08 5e-08
e 120 123 88.2 122880 9.91831418401906e-08 5e-08
e 120 124 87.9 122880 1.05410747901362e-07 5e-08
e 120 125 86.2 122880 5.04295365512993e-08 5e-08
e 120 126 86.1 122880 6.65240379791965e-08 5e-08
e 120 127 89.1 122880 1.00583785388312e-07 5e-08
e 120 128 87.2 122880 1.31047701097938e-07 5e-08
e 120 129 89.5 122880 3.30515504175994e-07 5e-08
e 120 130 88.8 122880 2.71217773555087e-07 5e-08
e 120 160 89.1 122880 4.59298342688989e-07 5e-08
e 120 302 87.5 122880 1.04597662228639e-07 5e-08
e 120 305 89.5 122880 1.08000594038394e-07 5e-08
e 121 5 86.7 122880 1.05683478362433e-07 5e-08
e 121 68 87 122880 9.02905647526921e-08 5e-08
e 121 83 88.1 122880 1.87436846902761e-07 5e-08
e 121 84 88.8 122880 1.37738600540109e-07 5e-08
e 121 113 89.5 122880 2.84162383692538e-07 5e-08
e 121 115 87.6 122880 1.44400147969018e-07 5e-08
e 121 116 88.4 122880 1.12848989243343e-07 5e-08
e 121 117 88.4 122880 1.09870654141834e-07 5e-08
e 121 118 85.3 122880 7.44906566251778e-08 5e-08
e 121 119 84.6 122880 5.75636021312818e-08 5e-08
e 121 120 85.4 122880 5.57118718798197e-08 5e-08
e 121 122 85.2 122880 5.60265772062544e-08 5e-08
e 121 123 85.9 122880 7.13948564684617e-08 5e-08
e 121 124 87.1 122880 7.62471082051849e-08 5e-08
e 121 125 85.2 122880 5.79836396492103e-08 5e-08
e 121 126 85.3 122880 7.56742286434421e-08 5e-08
e 121 127 89.3 122880 1.08335946496435e-07 5e-08
e 121 128 88.6 122880 1.12015007501371e-07 5e-08
e 121 129 87.8 122880 2.0247818199079e-07 5e-08
e 121 130 88 122880 1.57260122081697e-07 5e-08
e 121 131 88.7 122880 1.81576434064985e-07 5e-08
e 121 161 89.8 122880 2.51198051189513e-07 5e-08
e 121 162 89.3 122880 2.14896385110969e-07 5e-08
e 121 302 87 122880 1.67963944165321e-07 5e-08
e 121 304 89.5 122880 2.06482944060486e-07 5e-08
e 121 305 88.3 122880 1.03245772870412e-07 5e-08
e 122 5 86.1 122880 7.5089009868756e-08 5e-08
e 122 68 87.4 122880 1.27749062187279e-07 5e-08
e 122 84 88.2 122880 2.02098116593683e-07 5e-08
e 122 113 89.7 122880 2.0050304717725e-07 5e-08
e 122 114 89 122880 2.16553768367915e-07 5e-08
e 122 115 89.1 122880 1.16469223265548e-07 5e-08
e 122 116 88.1 122880 1.16588531038166e-07 5e-08
e 122 117 87.9 122880 1.28066841141341e-07 5e-08
e 122 118 87.2 122880 9.2710531437676e-08 5e-08
e 122 119 86.9 122880 7.69741475397051e-08 5e-08
e 122 120 86.4 122880 7.34652718355162e-08 5e-08
e 122 121 85.2 122880 5.60265772062544e-08 5e-08
e 122 123 84.5 122880 5.47153679044496e-08 5e-08
e 122 124 84.6 122880 5.84569701836206e-08 5e-08
e 122 125 86.7 122880 7.75356863081768e-08 5e-08
e 122 126 86.4 122880 9.62593295965995e-08 5e-08
e 122 127 89.6 122880 1.26967852394897e-07 5e-08
e 122 128 88.6 122880 1.05201014655151e-07 5e-08
e 122 129 88.6 122880 1.31566916590218e-07 5e-08
e 122 130 87.9 122880 1.10947919327973e-07 5e-08
e 122 131 88.7 122880 1.13248773654869e-07 5e-08
e 122 132 89.5 122880 2.07835406515126e-07 5e-08
e 122 161 89.9 122880 2.20928734795266e-07 5e-08
e 122 162 89.1 122880 2.19041978883602e-07 5e-08
e 122 227 89.1 122880 4.73171946053182e-07 5e-08
e 122 304 89 122880 1.340631148987e-07 5e-08
e 122 305 89.1 122880 1.08982507168472e-07 5e-08
e 123 5 84.5 122880 5.80510825305379e-08 5e-08
e 123 68 88.9 122880 2.37905103773995e-07 5e-08
e 123 84 89.8 122880 3.14424924793736e-07 5e-08
e 123 113 90 122880 1.69265280683766e-07 5e-08
e 123 114 87.9 122880 1.4755324358894e-07 5e-08
e 123 115 89.2 122880 1.11299836264937e-07 5e-08
e 123 116 88.1 122880 1.35977307823341e-07 5e-08
e 123 117 88 122880 1.91699053204538e-07 5e-08
e 123 118 86.6 122880 1.19606769575347e-07 5e-08
e 123 119 87.6 122880 1.04235485125173e-07 5e-08
e 123 120 88.2 122880 9.91831418401906e-08 5e-08
e 123 121 85.9 122880 7.13948564684617e-08 5e-08
e 123 122 84.5 122880 5.47153679044496e-08 5e-08
e 123 124 85.6 122880 5.30646137939753e-08 5e-08
e 123 125 87 122880 1.04747881766351e-07 5e-08
e 123 126 86.9 122880 1.23773797411223e-07 5e-08
e 123 128 89.7 122880 1.07916917255641e-07 5e-08
e 123 129 88.9 122880 1.12215695740896e-07 5e-08
e 123 130 88.7 122880 9.35035321044742e-08 5e-08
e 123 131 87.8 122880 8.94415620367159e-08 5e-08
e 123 160 89.8 122880 2.21927455806152e-07 5e-08
e 123 304 87.9 122880 1.15895348318546e-07 5e-08
e 123 305 89.8 122880 1.22814127042961e-07 5e-08
e 124 5 85 122880 6.03105818796144e-08 5e-08
e 124 68 88.8 122880 2.55723720932692e-07 5e-08
e 124 112 89.9 122880 1.75715752502921e-07 5e-08
e 124 113 89.3 122880 1.14687099511621e-07 5e-08
e 124 114 88.4 122880 1.10814586411559e-07 5e-08
e 124 115 88.1 122880 8.70307536358534e-08 5e-08
e 124 116 88.6 122880 1.08489405007238e-07 5e-08
e 124 117 89.4 122880 1.4335466862614e-07 5e-08
e 124 118 86.2 122880 1.10721133629014e-07 5e-08
e 124 119 87.3 122880 1.09056087016452e-07 5e-08
e 124 120 87.9 122880 1.05410747901362e-07 5e-08
e 124 121 87.1 122880 7.62471082051849e-08 5e-08
e 124 122 84.6 122880 5.84569701836206e-08 5e-08
e 124 123 85.6 122880 5.30646137939753e-08 5e-08
e 124 125 87.3 122880 1.13027992299185e-07 5e-08
e 124 126 88.1 122880 1.65437103590471e-07 5e-08
e 124 128 89.2 122880 1.49246898659367e-07 5e-08
e 124 129 89.7 122880 1.55481280063769e-07 5e-08
e 124 130 89.4 122880 1.16259908578143e-07 5e-08
e 124 131 88.6 122880 1.06776709174357e-07 5e-08
e 124 304 87.3 122880 9.10642009618477e-08 5e-08
e 125 5 87.6 122880 1.91904924443947e-07 5e-08
e 125 67 87.6 122880 2.11812120267804e-07 5e-08
e 125 68 85.1 122880 6.42417944640211e-08 5e-08
e 125 82 88.6 122880 2.35026070335528e-07 5e-08
e 125 83 88.2 122880 1.50729450667835e-07 5e-08
e 125 84 89 122880 1.28861475300278e-07 5e-08
e 125 113 89.8 122880 5.22984881171591e-07 5e-08
e 125 115 88.1 122880 2.72110289402404e-07 5e-08
e 125 116 88.8 122880 1.40302214707548e-07 5e-08
e 125 117 88.7 122880 1.14102093322434e-07 5e-08
e 125 118 85.9 122880 7.41709386467822e-08 5e-08
e 125 119 86.2 122880 5.09862611418366e-08 5e-08
e 125 120 86.2 122880 5.04295365512993e-08 5e-08
e 125 121 85.2 122880 5.79836396492103e-08 5e-08
e 125 122 86.7 122880 7.75356863081768e-08 5e-08
e 125 123 87 122880 1.04747881766351e-07 5e-08
e 125 124 87.3 122880 1.13027992299185e-07 5e-08
e 125 126 85.3 122880 6.21575123620202e-08 5e-08
e 125 127 88.4 122880 9.31576622563169e-08 5e-08
e 125 128 88.5 122880 1.25072931527066e-07 5e-08
e 125 129 89.3 122880 3.27832253949644e-07 5e-08
e 125 130 88.5 122880 2.74587722915392e-07 5e-08
e 125 302 87.1 122880 1.00522218472026e-07 5e-08
e 125 305 89.4 122880 1.02384850109244e-07 5e-08
e 125 310 89.7 122880 1.70376129117604e-07 5e-08
e 126 5 88.1 122880 2.49052357397357e-07 5e-08
e 126 67 89.4 122880 2.68968390626239e-07 5e-08
e 126 68 86.1 122880 8.35627144202987e-08 5e-08
e 126 118 89.1 122880 1.20612595918392e-07 5e-08
e 126 119 85.2 122880 7.00658241658522e-08 5e-08
e 126 120 86.1 122880 6.65240379791965e-08 5e-08
e 126 121 85.3 122880 7.56742286434421e-08 5e-08
e 126 122 86.4 122880 9.62593295965995e-08 5e-08
e 126 123 86.9 122880 1.23773797411223e-07 5e-08
e 126 124 88.1 122880 1.65437103590471e-07 5e-08
e 126 125 85.3 122880 6.21575123620202e-08 5e-08
e 126 127 89.8 122880 5.96867548116553e-08 5e-08
e 126 128 87.8 122880 9.21590658287932e-08 5e-08
e 126 129 88.3 122880 2.19752297949377e-07 5e-08
e 126 130 87.6 122880 2.06373417572949e-07 5e-08
e 126 131 89.5 122880 3.03604127400983e-07 5e-08
e 126 132 88.2 122880 6.45032082552702e-08 5e-08
e 126 161 89.4 122880 1.36026462332658e-07 5e-08
e 126 227 89.4 122880 9.84974255899097e-08 5e-08
e 126 302 88 122880 1.19138834879004e-07 5e-08
e 126 305 87 122880 6.93090729308406e-08 5e-08
e 126 310 89.8 122880 9.00863183595303e-08 5e-08
e 126 311 88.9 122880 9.84096963128904e-08 5e-08
e 126 312 90 122880 1.57623205683734e-07 5e-08
e 127 68 88.9 122880 1.25111529019814e-07 5e-08
e 127 119 89.3 122880 1.07170122357057e-07 5e-08
e 127 120 89.1 122880 1.00583785388312e-07 5e-08
e 127 121 89.3 122880 1.08335946496435e-07 5e-08
e 127 122 89.6 122880 1.26967852394897e-07 5e-08
e 127 125 88.4 122880 9.31576622563169e-08 5e-08
e 127 126 89.8 122880 5.96867548116553e-08 5e-08
e 127 128 88.3 122880 7.68669751915162e-08 5e-08
e 127 129 88.6 122880 1.66133550721134e-07 5e-08
e 127 132 87.5 122880 5.68052788974163e-08 5e-08
e 127 133 88 122880 8.3556645558972e-08 5e-08
e 127 134 88.5 122880 1.1893722770685e-07 5e-08
e 127 152 89.6 122880 1.83758131673078e-07 5e-08
e 127 155 89.7 122880 3.03334037915566e-07 5e-08
e 127 160 88.7 122880 1.30822481466739e-07 5e-08
e 127 161 89.4 122880 9.54938498636917e-08 5e-08
e 127 162 89.2 122880 7.36712994420178e-08 5e-08
e 127 224 89.9 122880 4.45904644535459e-07 5e-08
e 127 225 88.6 122880 1.79722203510847e-07 5e-08
e 127 226 87.7 122880 1.03146194309051e-07 5e-08
e 127 227 87.7 122880 7.26714542288325e-08 5e-08
e 127 302 90 122880 2.19204837170471e-07 5e-08
e 127 305 88.2 122880 5.68844215103819e-08 5e-08
e 127 310 89.6 122880 6.05694916420166e-08 5e-08
e 127 311 88 122880 6.55282450761704e-08 5e-08
e 127 312 89.2 122880 9.22661676782721e-08 5e-08
e 128 118 89.8 122880 3.95767797221964e-07 5e-08
e 128 119 87.3 122880 1.53551255355877e-07 5e-08
e 128 120 87.2 122880 1.31047701097938e-07 5e-08
e 128 121 88.6 122880 1.12015007501371e-07 5e-08
e 128 122 88.6 122880 1.05201014655151e-07 5e-08
e 128 123 89.7 122880 1.07916917255641e-07 5e-08
e 128 124 89.2 122880 1.49246898659367e-07 5e-08
e 128 125 88.5 122880 1.25072931527066e-07 5e-08
e 128 126 87.8 122880 9.21590658287932e-08 5e-08
e 128 127 88.3 122880 7.68669751915162e-08 5e-08
e 128 129 87.4 122880 7.0601869317452e-08 5e-08
e 128 130 89.9 122880 7.3818776870852e-08 5e-08
e 128 132 87.8 122880 1.10679403806967e-07 5e-08
e 128 133 89.5 122880 2.3859603706133e-07 5e-08
e 128 155 88.6 122880 9.86693762728442e-08 5e-08
e 128 160 88.8 122880 6.98731886403309e-08 5e-08
e 128 161 89 122880 6.09402287785834e-08 5e-08
e 128 162 89.4 122880 6.26800197714751e-08 5e-08
e 128 226 89.5 122880 3.31396462312941e-07 5e-08
e 128 227 88.7 122880 1.45344471955838e-07 5e-08
e 128 305 87.8 122880 5.65516536356702e-08 5e-08
e 128 310 89.4 122880 8.83214995538715e-08 5e-08
e 128 311 88.4 122880 9.87720334759105e-08 5e-08
e 128 312 89.6 122880 1.25350351090163e-07 5e-08
e 129 5 89.5 122880 1.03885799567476e-07 5e-08
e 129 119 89.8 122880 3.84327414630578e-07 5e-08
e 129 120 89.5 122880 3.30515504175994e-07 5e-08
e 129 121 87.8 122880 2.0247818199079e-07 5e-08
e 129 122 88.6 122880 1.31566916590218e-07 5e-08
e 129 123 88.9 122880 1.12215695740896e-07 5e-08
e 129 124 89.7 122880 1.55481280063769e-07 5e-08
e 129 125 89.3 122880 3.27832253949644e-07 5e-08
e 129 126 88.3 122880 2.19752297949377e-07 5e-08
e 129 127 88.6 122880 1.66133550721134e-07 5e-08
e 129 128 87.4 122880 7.0601869317452e-08 5e-08
e 129 130 87.7 122880 5.21269710926231e-08 5e-08
e 129 131 87.1 122880 6.07449508453212e-08 5e-08
e 129 132 89.6 122880 3.50332138755049e-07 5e-08
e 129 155 88.6 122880 6.36526772870883e-08 5e-08
e 129 156 88.4 122880 8.76279686574432e-08 5e-08
e 129 160 88.8 122880 6.28277829616269e-08 5e-08
e 129 161 88.9 122880 7.5280246202349e-08 5e-08
e 129 162 88.5 122880 9.76491383942803e-08 5e-08
e 129 305 88.3 122880 1.00383583572118e-07 5e-08
e 129 306 89.9 122880 1.52162614782518e-07 5e-08
e 129 310 89.1 122880 1.99444061840361e-07 5e-08
e 129 311 89.8 122880 2.45305063427838e-07 5e-08
